"index","Fecha","Texto","code"
496,"2021-10-28T22:30:02.000Z","@Rita_Maestre “ISRAEL CIERRA ACUERDOS CON MARRUECOS PARA BUSCAR PETRÓLEO Y GAS EN PLENO SAHARA Y AGUAS CANARIAS” 
Y nosotros al borde del colapso. 
Por favor alguien serio al volante del país YAAAAAAAA
@Repsol @Naturgy @M_Presidencia @sanchezcastejon @pablocasado_ @Santi_ABASCAL @ivanedlm","{}"
497,"2021-10-28T22:29:50.000Z","@publico_es “ISRAEL CIERRA ACUERDOS CON MARRUECOS PARA BUSCAR PETRÓLEO Y GAS EN PLENO SAHARA Y AGUAS CANARIAS” 
Y nosotros al borde del colapso. 
Por favor alguien serio al volante del país YAAAAAAAA
@Repsol @Naturgy @M_Presidencia @sanchezcastejon @pablocasado_ @Santi_ABASCAL @ivanedlm","{}"
498,"2021-10-28T22:29:42.000Z","@7nn_Tv “ISRAEL CIERRA ACUERDOS CON MARRUECOS PARA BUSCAR PETRÓLEO Y GAS EN PLENO SAHARA Y AGUAS CANARIAS” 
Y nosotros al borde del colapso. 
Por favor alguien serio al volante del país YAAAAAAAA
@Repsol @Naturgy @M_Presidencia @sanchezcastejon @pablocasado_ @Santi_ABASCAL @ivanedlm","{}"
499,"2021-10-28T22:29:31.000Z","@Rita_Maestre “ISRAEL CIERRA ACUERDOS CON MARRUECOS PARA BUSCAR PETRÓLEO Y GAS EN PLENO SAHARA Y AGUAS CANARIAS” 
Y nosotros al borde del colapso. 
Por favor alguien serio al volante del país YAAAAAAAA
@Repsol @Naturgy @M_Presidencia @sanchezcastejon @pablocasado_ @Santi_ABASCAL @ivanedlm","{}"
300,"2021-10-26T15:36:39.000Z","RT @el_pais: Cómo hablar de física con Einstein o pedirle a Picasso que retrate a tu mascota. El divulgador Dot CSV explica en #SomosFUTURO…","{}"
301,"2021-10-26T15:34:26.000Z","@el_pais @Repsol Why I think Muhammad Qasim is Imam Al-Mahdi? Because his dreams have a strange connection with Hadiths of Prophet Muhammad SAW. and most importantly, he does not claim the title. https://t.co/M21JZlEwwe https://t.co/OV5brJpzF7","{}"
302,"2021-10-26T15:29:38.000Z","RT @el_pais: Cómo hablar de física con Einstein o pedirle a Picasso que retrate a tu mascota. El divulgador Dot CSV explica en #SomosFUTURO…","{}"
303,"2021-10-26T15:24:51.000Z","@el_pais @Repsol Quien se anima","{}"
304,"2021-10-26T15:13:22.000Z","RT @el_pais: Cómo hablar de física con Einstein o pedirle a Picasso que retrate a tu mascota. El divulgador Dot CSV explica en #SomosFUTURO…","{}"
305,"2021-10-26T15:10:05.000Z","RT @el_pais: Cómo hablar de física con Einstein o pedirle a Picasso que retrate a tu mascota. El divulgador Dot CSV explica en #SomosFUTURO…","{}"
306,"2021-10-26T15:10:00.000Z","Cómo hablar de física con Einstein o pedirle a Picasso que retrate a tu mascota. El divulgador Dot CSV explica en #SomosFUTURO las enormes posibilidades de la inteligencia artificial. Por @Repsol https://t.co/vo3mYFT8Ek https://t.co/BdaufWihvm","{}"
307,"2021-10-26T14:49:19.000Z","RT @abarrerof: La refinería de @Repsol en A Coruña produce su primer lote de hidrobiodiésel a partir de aceites de cocina usados @CCOOGrupo…","{'code': 'ProductsServices', 'polarity': 'P'}"
308,"2021-10-26T14:15:00.000Z",".@Repsol CEO asks Brussels to put more #emission rights on the market. In his opinion, this would have an “immediate effect” on consumers’ #electricity bills and on the competitiveness of industry
https://t.co/OkibewXgxW #EnergyTransition https://t.co/dXoVD9GoDW","{}"
309,"2021-10-26T13:35:32.000Z","@soydigitalwoman @Deloitte @metrovacesa @Repsol @amazon @POiNplaces @SaturnoLabs @GreyhoundersFC @CNIOStopCancer @Ford @pilarmanchon @teresaalarcos @ChileMujeresOrg ¡Excelente iniciativa!","{'code': 'Leadership', 'polarity': 'NONE'}"
310,"2021-10-26T13:35:17.000Z","RT @soydigitalwoman: 🚀Anímate y regístrate y participa  en los #UUPrize2021 aquí:

⏰  Apúntate a los #UUPrize2021. antes del 10 de Noviembr…","{}"
311,"2021-10-26T13:33:00.000Z","#EDPR and @Repsol have entered an agreement to implement #RenewableHydrogen projects in the Iberian Peninsula. Both companies want to explore sinergies in a period in which collaboration is essential to contribute decarbonizing the industry. 

https://t.co/wTUxmnpApL","{}"
312,"2021-10-26T13:30:21.000Z","🚆¿Cómo nos moveremos en la ciudad del futuro? :

👉La electrificación, el hidrógeno y los ecocombustibles son las mejores soluciones.

💡Ofrecido por @Repsol https://t.co/8fAfWYcpT5","{}"
313,"2021-10-26T13:10:32.000Z","RT @Espana_Peru: La Fundación Consejo expande la relación 🇪🇸🇵🇪 a través de la actividad colectiva e individual de sus patronos 

Las #Líder…","{'code': 'Performance', 'polarity': 'P'}"
314,"2021-10-26T13:00:09.000Z","RT @ithotelero: Finalizamos la Jornada ITH Hotel Energy Meeting en #Marbella. Gracias a todos por acompañarnos! @AEHCOS  @Boschhvac_es @Caj…","{}"
315,"2021-10-26T12:45:17.000Z","RT @Murdiario: Voluntarios de @Repsol y la asociación Creect plantan en la sierra oeste de Cartagena 3.000 plantas https://t.co/egzPsjoIS5…","{}"
316,"2021-10-26T12:44:02.000Z","Vaya ratonera nos han construido en la zona #RozaMartín entre la salida de la gasolinera @Repsol y el colegio Thames...todos los días 30 min atascado para salir del garaje #majadahonda @PPMajadahonda @MajadahondaAyto @MajadahondaM @MajadahondaNews @FMagicaMajad https://t.co/sJlBWkiEMa","{}"
317,"2021-10-26T12:01:39.000Z","RT @Seviempleo: 📢🛢️⛽ @Repsol reabre las bolsas de #empleo de vendedor/a-expendedor/a para trabajar en sus estaciones de servicio en Andaluc…","{'code': 'ProductsServices', 'polarity': 'NONE'}"
318,"2021-10-26T12:00:10.000Z","@Espana_Peru @Repsol @InstCervantes @casamerica @Congreso_Es @ACCIONA_ORG @JFernandezTrigo @MAECgob @Telefonica @deportegob @enriqueoj3600 @camarascomercio @EmbajadaEspPeru @IcexPeru @PeruEnEspana @VEGAYUBERO @berta_fuertes @Promperu @PERU_OCEXMadrid @pitirrojo Cual es el parámetro para tal invitación , no representan a nadie","{}"
319,"2021-10-26T11:56:45.000Z","Finalizamos la Jornada ITH Hotel Energy Meeting en #Marbella. Gracias a todos por acompañarnos! @AEHCOS  @Boschhvac_es @Cajamar @Daikin_es @italsansl @Repsol @remica_es @RobotbasOficial @SignifyEspana #WILO @AndaluciaJunta @AytoMarbellaSP 
🔜https://t.co/qbOPyRaoQP https://t.co/0O7hVBMpW0","{}"
320,"2021-10-26T11:43:22.000Z","RT @Repsol: Transforma ya tu vehículo a AutoGas y consigue 150€. Disfruta además de todas las ventajas de Repsol AutoGas, el carburante alt…","{}"
321,"2021-10-26T11:35:47.000Z","La Fundación Consejo expande la relación 🇪🇸🇵🇪 a través de la actividad colectiva e individual de sus patronos 

Las #LíderesPeruanas conocieron sus objetivos y trabajo en un almuerzo con @Telefonica @MAECgob @Repsol @ACCIONA @MAECgob @Tecnicas_reun 

https://t.co/kly3XWcLke https://t.co/Up4M220DE5","{'code': 'Performance', 'polarity': 'P'}"
322,"2021-10-26T11:35:12.000Z","@Repsol Efectivamente. Y la carta a Fuengirola las devuelvo todas desde hace 15 años. Solo tenéis que preguntarle a vuestro cliente","{}"
323,"2021-10-26T11:25:07.000Z","🌳@Repsol plantará en #Cáceres casi un millón de árboles que absorberán 13 millones de toneladas de #CO2. 

https://t.co/jC0FPG3LBB","{}"
324,"2021-10-26T11:12:13.000Z","RT @CopePuertollano: Repsol celebrará en noviembre en 
#Puertollano el mes de la ciencia y la energía @FundacionRepsol  @Repsol @LaVozdePto…","{}"
325,"2021-10-26T11:12:07.000Z","Repsol celebrará en noviembre en 
#Puertollano el mes de la ciencia y la energía @FundacionRepsol  @Repsol @LaVozdePtollano @CopePuertollano  @vivepuertollano 
https://t.co/IgZeQFgTIp https://t.co/G5OTbHmsOr","{}"
326,"2021-10-26T11:07:44.000Z","RT @Repsol: Te contamos cuáles son las principales averías que pueden presentar los sistemas de frenado y cómo solucionarlas 💧 Mejora el re…","{}"
327,"2021-10-26T11:00:48.000Z","@HolaLuzcom @Endesa @iberdrola @Repsol @pepeenergy Esta ""luz""...😉 https://t.co/R4hwNq0sD1","{}"
328,"2021-10-26T10:55:33.000Z","@guruwalk @Endesa @iberdrola @Repsol @pepeenergy https://t.co/2TNmKPP1E4","{}"
329,"2021-10-26T10:54:09.000Z","RT @Repsol: ¿Conoces la app @MyWaylet? Disfruta de ventajas como pagar la zona de estacionamiento regulado y ¡ahorrar hasta el 3% de tu tic…","{}"
330,"2021-10-26T10:44:33.000Z","RT @abarrerof: La refinería de @Repsol en A Coruña produce su primer lote de hidrobiodiésel a partir de aceites de cocina usados @CCOOGrupo…","{}"
331,"2021-10-26T10:37:32.000Z","La refinería de @Repsol en A Coruña produce su primer lote de hidrobiodiésel a partir de aceites de cocina usados @CCOOGrupoRepsol @UgtFicaRepsol @STR_Sindicato @sindicato_TIR
https://t.co/G4Zmqe6s5E a través de @ERenovables","{'code': 'ProductsServices', 'polarity': 'P'}"
332,"2021-10-26T10:36:44.000Z","RT @Murdiario: Voluntarios de Repsol y la asociación Creect plantan en la sierra oeste de Cartagena 3.000 plantas https://t.co/egzPsjoIS5…","{}"
333,"2021-10-26T10:29:14.000Z","La refinería de @Repsol en A Coruña produce su primer lote de hidrobiodiésel a partir de aceites de cocina usados https://t.co/3z2B2yegl7 a través de @ERenovables","{'code': 'ProductsServices', 'polarity': 'P'}"
334,"2021-10-26T10:21:01.000Z","@Repsol @el_pais PGL Major Stockholm 2021 https://t.co/DVm8KIWcoJ","{}"
335,"2021-10-26T09:43:42.000Z","@HolaLuzcom @Endesa @iberdrola @Repsol @pepeenergy 😏 https://t.co/kEMopXkCqH","{}"
336,"2021-10-26T09:43:18.000Z","RT @Repsol: ¿La inteligencia artificial puede ser creativa? Descubre cómo funciona la #IA y hasta dónde puede llegar la capacidad de aprend…","{}"
337,"2021-10-26T09:40:02.000Z","Empieza mesa en la que @attitudefr_go, Director de RRII y RSC de Grupo Social @ONCE_oficial y @Fundacion_ONCE, y Luis Casado, Director @Repsol Impacto Social de @FundacionRepsol, presentan #Recycling4all y que modera @ClaradeBienass de @stonesoupchat #FundacionesdeImpacto https://t.co/zykv0ZUPWs","{'code': 'Citizenship', 'polarity': 'P'}"
338,"2021-10-26T09:11:35.000Z","RT @Repsol: ¿La inteligencia artificial puede ser creativa? Descubre cómo funciona la #IA y hasta dónde puede llegar la capacidad de aprend…","{}"
339,"2021-10-26T08:58:01.000Z","Hola @Repsol , hidrógeno O emisiones limpias?","{}"
340,"2021-10-26T08:55:51.000Z","@guruwalk @Endesa @iberdrola @Repsol @pepeenergy Tienen muy buena pinta esos tours pero con nuestras cuotas fijas durante mínimo 12 meses (y sin vivir pendientes del reloj) nuestra factura suele dar menos miedo que una de Scary Movie :P","{'code': 'ProductsServices', 'polarity': 'P+'}"
341,"2021-10-26T08:49:39.000Z","RT @AggylonBC: ¿Y si validar, gestionar e implementar un proyecto de marca fuese tan fácil como esto? ➡️ https://t.co/HzdJIxIaUr
 @Zity, @L…","{'code': 'Governance', 'polarity': 'P'}"
342,"2021-10-26T08:48:20.000Z","¿Y si validar, gestionar e implementar un proyecto de marca fuese tan fácil como esto? ➡️ https://t.co/HzdJIxIaUr
 @Zity, @LaLiga, @santalucia_seg, @AENOR, @Repsol o @Prosegur, entre otras muchas marcas, ya gestionan el día a día de la marca así de fácil, rápida y eficazmente.
☺️ https://t.co/ONu7es1ijW","{'code': 'Governance', 'polarity': 'NONE'}"
343,"2021-10-26T08:24:46.000Z","📢📢SAVE THE DATE 📢📢
JORNADA TÈCNICA MUNICIPIS I QUALITAT DE L'AIRE
Organitza l'Observatori de la Qualitat de l’Aire del Camp de Tarragona @Repsol @aeqtonline
🗓️10 de novembre
⏰ a les 10h
✍️Inscripcions 👉 https://t.co/s4GNhIOQPC 
📍Online https://t.co/2RDmm4f1Ae","{'code': 'Citizenship', 'polarity': 'P'}"
344,"2021-10-26T08:18:37.000Z","@Repsol  arranca su proyecto estrella en Noruega: YME, que cuenta con 65 millones de barriles de reservas recuperables en diez años, situado en la cuenca de Egersund,  a 130 km de la costa noruega. E&amp;P #Oilandgas. https://t.co/EXXnXPpz5G https://t.co/Hl5I0Cj3Us","{}"
345,"2021-10-26T08:00:12.000Z","@Repsol Que piensa vuestro director de algunos encargados que discriminan y rechazan posibles candidatos por no estar vacunados contra la covid? Dais vergüenza!
@CCOO @UGT_Comunica","{}"
346,"2021-10-26T07:58:25.000Z","@Repsol Hola Repsol España, se os tendría que caer la cara de vergüenza tener encargados que rechazan posibles candidatos, alegando que no contratan personas no vacunadas contra la covid, discriminación en toda regla.
@CCOO @UGT_Comunica #repsoldiscriminacionnovacunados","{}"
347,"2021-10-26T07:35:04.000Z","RT @ithotelero: 💥Mañana son las jornadas gratuitas ITH Hotel Energy Meetings 2021!
🗓️26 de octubre de 9:30h a 14:30
📍Hotel Fuerte Marbella,…","{}"
348,"2021-10-26T07:27:57.000Z","RT @LaVanguardia: Lo que tienes que saber sobre el biogás, el combustible que se produce a partir de basura orgánica y ayuda a combatir el…","{'code': 'Citizenship', 'polarity': 'NONE'}"
349,"2021-10-26T07:18:03.000Z","RT @CARTAGENADIARIO: Voluntarios de @Repsol @FundacionRepsol  y la asociación @creect1  crean el tercer banco de semillas de #Cartagena    …","{}"
350,"2021-10-26T07:16:18.000Z","RT @Repsol: ¿Qué es el #HidrógenoRenovable?, ¿para qué sirve?, ¿por qué tiene un papel tan relevante en la descarbonización? Si tienes duda…","{}"
351,"2021-10-26T07:06:01.000Z","RT @CODESPA: Un programa de voluntariado corporativo diseñado junto a @Repsol para que sus empleados ayudaran a los pescadores de la provin…","{'code': 'Governance', 'polarity': 'P'}"
352,"2021-10-26T06:58:46.000Z","RT @LaVanguardia: Lo que tienes que saber sobre el biogás, el combustible que se produce a partir de basura orgánica y ayuda a combatir el…","{'code': 'Citizenship', 'polarity': 'NONE'}"
353,"2021-10-26T06:55:39.000Z","RT @Repsol: Te contamos cuáles son las principales averías que pueden presentar los sistemas de frenado y cómo solucionarlas 💧 Mejora el re…","{}"
354,"2021-10-26T06:11:09.000Z","@angelpirata5 @Ivaninthegrado ahora mismo tienes a 3 inspectores revisando tu contador. @iberdrola 
@Endesa 
@Naturgy 
@Repsol","{}"
355,"2021-10-26T05:44:15.000Z","@FundacionRepsol @Repsol Las claves de la “transiciónenergética” te las digo yo :
Otro invento para robarnos el dinero que nos va quedando, con el cuento del “cambioclimático”.","{}"
356,"2021-10-26T02:42:54.000Z","RT @EstrategiasTv: Repsol: el difícil equilibrio del petróleo y las renovables. https://t.co/ejLpYPHOxC #repsol @Repsol #bolsaespaña","{}"
357,"2021-10-26T02:41:37.000Z","@LaVanguardia @Repsol Bravo 💪","{}"
358,"2021-10-26T00:40:01.000Z","@Repsol delivers first #oil from Yme #offshore #Norway https://t.co/JSs86qLVCO https://t.co/CpdYjxniDh","{'code': 'ProductsServices', 'polarity': 'NONE'}"
359,"2021-10-26T00:14:13.000Z","@snmpeperu @ISAREP1 @Repsol Continuamos con la presentación ""SD-WAN: La solución para la evolución de su red actual"", a cargo de Juan Carlos Cavani, líder de Ingeniería en Soluciones Digitales para el Sector Minería de @Telefonica. https://t.co/UajSx2dSy9","{'code': 'ProductsServices', 'polarity': 'NONE'}"
360,"2021-10-26T00:03:30.000Z","RT @Minergy_Connect: @snmpeperu @ISAREP1 @Repsol Luis Vásquez, pdte. del Comité de Hidrocarburos de @snmpeperu: ""Al ser un protagonista de…","{'code': 'ProductsServices', 'polarity': 'NONE'}"
361,"2021-10-26T00:03:18.000Z","RT @Minergy_Connect: @snmpeperu @ISAREP1 @Repsol Javier del Río: ""Los Objetivos de Desarrollo Sostenible buscan disminuir las brechas que s…","{'code': 'ProductsServices', 'polarity': 'NONE'}"
362,"2021-10-26T00:03:16.000Z","RT @Minergy_Connect: @snmpeperu @ISAREP1 @Repsol Ramón Barúa: ""El uso de la tecnología está al centro de las respuestas que necesitamos par…","{'code': 'ProductsServices', 'polarity': 'NONE'}"
363,"2021-10-25T23:48:54.000Z","@snmpeperu @ISAREP1 @Repsol Ramón Barúa: ""El uso de la tecnología está al centro de las respuestas que necesitamos para lograr nuestro desarrollo como sector y como país"".","{'code': 'ProductsServices', 'polarity': 'NONE'}"
364,"2021-10-25T23:42:55.000Z","@snmpeperu @ISAREP1 @Repsol Javier del Río: ""Los Objetivos de Desarrollo Sostenible buscan disminuir las brechas que surgen en la sociedad, en sinergia con el Estado y el sector privado"".","{}"
365,"2021-10-25T23:22:01.000Z","@snmpeperu @ISAREP1 @Repsol Luis Vásquez, pdte. del Comité de Hidrocarburos de @snmpeperu: ""Al ser un protagonista de la matriz energética nacional y mundial, somos un actor clave en el cumplimiento de los Objetivos de Desarrollo Sostenible. Como asociados, estamos comprometidos y contribuyendo con ello"".","{'code': 'ProductsServices', 'polarity': 'NONE'}"
366,"2021-10-25T23:15:17.000Z","@snmpeperu @ISAREP1 @Repsol Carlos Mario Caro, gerente general de ISA REP: ""Como sector, podemos hacer mucho para influenciar en el cumplimiento de los Objetivos de Desarrollo Sostenible en el país"".","{'code': 'ProductsServices', 'polarity': 'NONE'}"
367,"2021-10-25T23:14:15.000Z","@snmpeperu @ISAREP1 @Repsol Eduardo Rojas, presidente del XII TICAR 2021: ""En nuestro país, el sector minero energético representa una pieza muy importante del rompecabezas del desarrollo. Por eso, los Objetivos de Desarrollo Sostenible son parte fundamental para nuestras operaciones"".","{'code': 'ProductsServices', 'polarity': 'NONE'}"
368,"2021-10-25T21:26:00.000Z",".@Repsol to expand its complex in Sines (Portugal) for 657M€, the largest industrial investment in the country in the last decade. It has been considered by the Portuguese government as an initiative of Potential National Interest https://t.co/5hrFDJFtte https://t.co/vwB58nx8we","{'code': 'Performance', 'polarity': 'P'}"
369,"2021-10-25T21:20:34.000Z","@concienciaradio @ElyIslas5 @Repsol patrocínalos","{}"
370,"2021-10-25T21:15:44.000Z","🚀Anímate y regístrate y participa  en los #UUPrize2021 aquí:

⏰  Apúntate a los #UUPrize2021. antes del 10 de Noviembre en: 
👉🏻👉🏻👉🏻👉🏽👉👉🏾👉🏿 
https://t.co/YVPUNHDn6i 
👉🏽👉🏽👉🏽 👉👉🏾👉🏿👉🏻
https://t.co/iYYvcjF6BE !

@Deloitte @metrovacesa @Repsol @Amazon Web Services (AWS) https://t.co/XfNvUpK0Ml","{'code': 'ProductsServices', 'polarity': 'NONE'}"
371,"2021-10-25T20:20:45.000Z","RT @Repsol: Te contamos cuáles son las principales averías que pueden presentar los sistemas de frenado y cómo solucionarlas 💧 Mejora el re…","{}"
372,"2021-10-25T20:04:19.000Z","RT @LaVanguardia: Lo que tienes que saber sobre el biogás, el combustible que se produce a partir de basura orgánica y ayuda a combatir el…","{'code': 'Citizenship', 'polarity': 'NONE'}"
373,"2021-10-25T20:01:16.000Z","RT @Espana_Peru: El Programa #LíderesPeruanas 2021 está dedicado a ""Mujeres y Liderazgo"" https://t.co/FCig7Kx3bJ

Participan @repsol @InstC…","{'code': 'Leadership', 'polarity': 'P'}"
374,"2021-10-25T19:34:42.000Z","RT @LaVanguardia: Lo que tienes que saber sobre el biogás, el combustible que se produce a partir de basura orgánica y ayuda a combatir el…","{'code': 'Citizenship', 'polarity': 'NONE'}"
375,"2021-10-25T19:12:05.000Z","RT @greenpeace_esp: El negocio de @Repsol son los combustibles fósiles, sin embargo, su publicidad pone el foco en las energías renovables…","{'code': 'Citizenship', 'polarity': 'P'}"
376,"2021-10-25T18:26:35.000Z","RT @LaVanguardia: Lo que tienes que saber sobre el biogás, el combustible que se produce a partir de basura orgánica y ayuda a combatir el…","{'code': 'Citizenship', 'polarity': 'NONE'}"
377,"2021-10-25T18:18:55.000Z","RT @CARTAGENADIARIO: Voluntarios de @Repsol @FundacionRepsol  y la asociación @creect1  crean el tercer banco de semillas de #Cartagena    …","{}"
378,"2021-10-25T18:15:18.000Z","RT @LaVanguardia: Lo que tienes que saber sobre el biogás, el combustible que se produce a partir de basura orgánica y ayuda a combatir el…","{'code': 'Citizenship', 'polarity': 'NONE'}"
379,"2021-10-25T18:09:20.000Z","RT @Cul_dOlla: @elllaurado @kimgreenworld @saladiesergi @TeresaJorda @EolicCat @Repsol @enelgreenpower Ho és, perquè el que fa és calcular…","{}"
380,"2021-10-25T18:09:18.000Z","Voluntarios de @Repsol @FundacionRepsol  y la asociación @creect1  crean el tercer banco de semillas de #Cartagena     https://t.co/HI0TdFJlnD a través de @cartagenadiario.es","{}"
381,"2021-10-25T18:04:59.000Z","@LaVanguardia @Repsol Venga ahora a dar la turra con esto también….","{}"
382,"2021-10-25T18:00:02.000Z","Lo que tienes que saber sobre el biogás, el combustible que se produce a partir de basura orgánica y ayuda a combatir el cambio climático.

https://t.co/rmIkvMORPL
con @Repsol","{}"
383,"2021-10-25T17:45:42.000Z","@CarlosColBello @Repsol @MyWaylet Si te contestan es para decirte que no te puedes acoger a ella, pura propaganda","{}"
384,"2021-10-25T17:28:09.000Z","@Repsol, @jazztel,  gracias por la insistencia telefónica, pero no pienso contratar vuestros servicios en mi p... vida.","{'code': 'ProductsServices', 'polarity': 'P'}"
385,"2021-10-25T17:08:22.000Z","@Telefonica @Repsol @santander_es @bancosantander protagonistas de la recuperación del IBEX 35 https://t.co/3UAYQY6JJx","{}"
386,"2021-10-25T16:55:26.000Z","RT @UniCienciaSomos: @Repsol patrocina estudios en la Universidad. Repsol y la independencia académica. 
https://t.co/TtSOzqb1Qm
https://t.…","{}"
387,"2021-10-25T16:14:56.000Z","RT @Repsol: Te contamos cuáles son las principales averías que pueden presentar los sistemas de frenado y cómo solucionarlas 💧 Mejora el re…","{}"
388,"2021-10-25T16:11:03.000Z","@revistamene @Enap_Informa @CAMIMPEG_FANB @eni @RosneftEN @exxonmobil @Chevron @ECOPETROL_SA @TenarisTamsa @PequivenSA @Repsol @Shell @Pemex @PDVSA @pdvsa_gas @Tenaris @MinPetroleoVE @bakerhughesco The God of Israel protects Guyana. As Israel is protected, so is Guyana. Guyana says thanks to the God of Israel. Hallelujah!","{}"
389,"2021-10-25T16:02:44.000Z","Voluntarios de @Repsol y la asociación Creect plantan en la sierra oeste de Cartagena 3.000 plantas https://t.co/egzPsjoIS5 

@creect1 @FundacionRepsol","{}"
390,"2021-10-25T15:59:42.000Z","Voluntarios de Repsol y la asociación Creect plantan en la sierra oeste de Cartagena 3.000 plantas https://t.co/egzPsjoIS5 

@Repsol @creect1 @FundacionRepsol","{}"
391,"2021-10-25T15:57:00.000Z","@Repsol patrocina estudios en la Universidad. Repsol y la independencia académica. 
https://t.co/TtSOzqb1Qm
https://t.co/TtSOzqb1Qm","{}"
392,"2021-10-25T15:36:43.000Z","RT @UniversidadxC: No es suficiente la #transparencia de las asambleas. Lo crucial es no colaborar con @Repsol #AsambleaClimaEsp.
Por qué o…","{'code': 'Governance', 'polarity': 'P'}"
393,"2021-10-25T15:33:58.000Z","RT @davidferdur: @UniversidadxC @mitmagob @asunstclair @BSC_CNS @Repsol Zorros vigilando el gallinero, lo cual se da en varios ámbitos..","{}"
394,"2021-10-25T15:33:54.000Z","RT @UniversidadxC: Experta independiente Ministra @mitmagob, @asunstclair de @BSC_CNS siendo la Fundación de la empresa #contaminante @Reps…","{'code': 'Citizenship', 'polarity': 'NONE'}"
395,"2021-10-25T15:30:25.000Z","Se la volvieron a hacer a #Borolas 
@FelipeCalderon 
""Espejitos"" le dieron los españoles 
@iberdrola 
@Repsol https://t.co/TfsTyTXmaQ","{}"
396,"2021-10-25T15:28:33.000Z","Spanish Port of Santander begins construction of an #LNG bunkering station https://t.co/olUV4j1Xjy
El puerto de Santander inicia la construcción de una estación de bunkering de #GNL https://t.co/DPo2oSlC5M
@port_santander @Repsol https://t.co/P7yBNhQo6t","{}"
397,"2021-10-25T14:48:17.000Z","🔴 Fundación Repsol en el marco de la IV Edición de la Semana Internacional del Voluntariado organizó una plantación popular en el corredor verde de Puertollano
@Repsol @FundacionRepsol
@aytopuertollano
#ciudadtelevision #NoticiaDestacada #CiudadNoticias #Respol #puertollano https://t.co/jXUyTtjWPD","{}"
398,"2021-10-25T14:39:26.000Z","RT @Repsol: Te contamos cuáles son las principales averías que pueden presentar los sistemas de frenado y cómo solucionarlas 💧 Mejora el re…","{}"
399,"2021-10-25T14:38:41.000Z","@Repsol @doctorfision @el_pais Eeeeeeh eeeeeh quieto, cerebrito.","{}"
300,"2021-10-25T13:41:04.000Z","RT @kimgreenworld: @saladiesergi Gràcies Sergi. 
@TeresaJorda @EolicCat @Repsol
@enelgreenpower i tots els què voleu fer o voleu permetre q…","{}"
301,"2021-10-25T13:34:19.000Z","RT @SUM_Bilbao: El presidente de @Repsol, Antonio Brufau, participó en la sesión inaugural de #SUMBilbao.

👉🏾 Se puso en valor el futuro de…","{}"
302,"2021-10-25T13:03:05.000Z","RT @UniversidadxC: Experta independiente Ministra @mitmagob, @asunstclair de @BSC_CNS siendo la Fundación de la empresa #contaminante @Reps…","{'code': 'Citizenship', 'polarity': 'NONE'}"
303,"2021-10-25T12:52:46.000Z","RT @UniCienciaSomos: 1) La ejecución del #ODS de sostenibilidad medioambiental está en entredicho en #URJC por el mantenimiento del Acuerdo…","{'code': 'Citizenship', 'polarity': 'P'}"
304,"2021-10-25T12:52:33.000Z","RT @UniCienciaSomos: 1) La ejecución del #ODS de sostenibilidad medioambiental está en entredicho en #URJC por el mantenimiento del Acuerdo…","{'code': 'Citizenship', 'polarity': 'P'}"
305,"2021-10-25T12:51:35.000Z","RT @AndreuEscriva: CON DOS COJONES @Repsol https://t.co/uUZlnoEBto","{}"
306,"2021-10-25T12:37:24.000Z","RT @ithotelero: 💥Mañana son las jornadas gratuitas ITH Hotel Energy Meetings 2021!
🗓️26 de octubre de 9:30h a 14:30
📍Hotel Fuerte Marbella,…","{}"
307,"2021-10-25T12:17:25.000Z","@HacesVidal @TuIberdrola @Repsol @EnergiaEDP Fyi. Me ha llegado la primera factura de iberdrola y han sido 35.56€ en 412kWh ( en edp eran entre 65 y 75e)  me estoy ahorrando 30e al mes. Gracias! @HacesVidal","{}"
308,"2021-10-25T12:07:15.000Z","Más de medio centenar de voluntarios participan en la plantación popular impulsada por @Repsol en el corredor verde 
#Lunes #ImasInformación 

https://t.co/nSsoOkIUtD","{}"
309,"2021-10-25T12:05:17.000Z","RT @Espana_Peru: El Programa #LíderesPeruanas 2021 está dedicado a ""Mujeres y Liderazgo"" https://t.co/FCig7Kx3bJ

Participan @repsol @InstC…","{'code': 'Leadership', 'polarity': 'P'}"
310,"2021-10-25T11:58:37.000Z","@AuditorInterno @Repsol Muy interesante","{}"
311,"2021-10-25T11:44:00.000Z","RT @PITCCH_Network: 🆕Welcome to @Repsol, another Big Corporation that submitted the Corporate Challenge ""Production of Bio-Butadiene from E…","{}"
312,"2021-10-25T11:41:21.000Z","¡Finaliza a la ponencia ""Transformación y nuevas formas de auditar. La experiencia de Repsol""! ¡Muchas gracias a Daniel Romero, Responsable de Control Interno y PMO del proyecto de Nuevas Formas de Trabajar en la D. Auditoría, Control y Riesgos de @Repsol!
 
#JornadasIAI https://t.co/ir1701wKNA","{}"
313,"2021-10-25T11:37:08.000Z","1) La ejecución del #ODS de sostenibilidad medioambiental está en entredicho en #URJC por el mantenimiento del Acuerdo de colaboración con la empresa contaminante de energía fósil @REPSOL, firmado en 2013.
La colaboración con el Banco Santander, empresa bancaria y gran inversora","{'code': 'Governance', 'polarity': 'NONE'}"
